new_main_category,tag,sentiment,term,score,review_count,word_count
Haircare,Quality,negative,awful,0.029741293,17330,50
Haircare,Quality,negative,tried,0.029544563,17330,50
Haircare,Quality,negative,scent,0.029512961,17330,50
Haircare,Quality,negative,recommend,0.028658535,17330,50
Haircare,Quality,negative,dandruff,0.02805371,17330,50
Haircare,Quality,negative,dried,0.027622138,17330,50
Haircare,Quality,negative,drying,0.026828633,17330,50
Haircare,Quality,negative,wash,0.026749018,17330,50
Haircare,Quality,negative,works,0.026200056,17330,50
Haircare,Quality,negative,worst,0.02546451,17330,50
Haircare,Quality,negative,expensive,0.025205044,17330,50
Haircare,Quality,negative,down,0.024519522,17330,50
Haircare,Quality,negative,greasy,0.023491994,17330,50
Haircare,Quality,negative,clean,0.02240223,17330,50
Haircare,Quality,negative,long,0.022299064,17330,50
Haircare,Quality,negative,thin,0.022054057,17330,50
Haircare,Quality,negative,waste,0.022022903,17330,50
Haircare,Quality,negative,nothing,0.021881411,17330,50
Haircare,Quality,negative,help,0.021302611,17330,50
Haircare,Quality,negative,curly,0.020971098,17330,50
Haircare,Quality,negative,lot,0.02082033,17330,50
Haircare,Quality,negative,few,0.020477295,17330,50
Haircare,Quality,negative,frizzy,0.02036753,17330,50
Haircare,Quality,negative,reviews,0.020247379,17330,50
Haircare,Quality,negative,worse,0.019746444,17330,50
Haircare,Quality,negative,less,0.019361579,17330,50
Haircare,Quality,negative,return,0.018760452,17330,50
Haircare,Quality,negative,away,0.01839157,17330,50
Haircare,Quality,negative,look,0.017353137,17330,50
Haircare,Quality,negative,give,0.01706917,17330,50
Haircare,Quality,negative,comb,0.016482578,17330,50
Haircare,Quality,negative,thought,0.016335296,17330,50
Haircare,Quality,negative,head,0.015831461,17330,50
Haircare,Quality,negative,times,0.015625413,17330,50
Haircare,Quality,negative,shower,0.015529866,17330,50
Haircare,Quality,negative,shampoos,0.015325845,17330,50
Haircare,Quality,negative,her,0.01342285,17330,50
Haircare,Quality,positive,soft,0.109617209,284963,50
Haircare,Quality,positive,dry,0.074454929,284963,50
Haircare,Quality,positive,smell,0.064976596,284963,50
Haircare,Quality,positive,clean,0.062042388,284963,50
Haircare,Quality,positive,used,0.058596214,284963,50
Haircare,Quality,positive,leaves,0.056984646,284963,50
Haircare,Quality,positive,works,0.050425435,284963,50
Haircare,Quality,positive,scent,0.050268446,284963,50
Haircare,Quality,positive,scalp,0.042955162,284963,50
Haircare,Quality,positive,shiny,0.038024874,284963,50
Haircare,Quality,positive,price,0.035581222,284963,50
Haircare,Quality,positive,smooth,0.035484052,284963,50
Haircare,Quality,positive,amazing,0.034946419,284963,50
Haircare,Quality,positive,long,0.033571643,284963,50
Haircare,Quality,positive,recommend,0.033569043,284963,50
Haircare,Quality,positive,excellent,0.032565888,284963,50
Haircare,Quality,positive,healthy,0.031180668,284963,50
Haircare,Quality,positive,tried,0.029847196,284963,50
Haircare,Quality,positive,little,0.029294162,284963,50
Haircare,Quality,positive,better,0.0287131,284963,50
Haircare,Quality,positive,curly,0.028153241,284963,50
Haircare,Quality,positive,natural,0.027279114,284963,50
Haircare,Quality,positive,oily,0.0269429,284963,50
Haircare,Quality,positive,wash,0.026119986,284963,50
Haircare,Quality,positive,definitely,0.025501524,284963,50
Haircare,Quality,positive,super,0.025395458,284963,50
Haircare,Quality,positive,lot,0.023858779,284963,50
Haircare,Quality,positive,shampoos,0.02377615,284963,50
Haircare,Quality,positive,down,0.02363221,284963,50
Haircare,Quality,positive,need,0.023186103,284963,50
Haircare,Quality,positive,thick,0.022789619,284963,50
Haircare,Quality,positive,silky,0.022064138,284963,50
Haircare,Quality,positive,work,0.021759424,284963,50
Haircare,Quality,positive,found,0.020075245,284963,50
Haircare,Quality,positive,easy,0.020063587,284963,50
Haircare,Quality,positive,light,0.019656094,284963,50
Haircare,Quality,positive,look,0.019640793,284963,50
Haircare,Quality,positive,free,0.019320808,284963,50
Haircare,Quality,positive,oil,0.018893657,284963,50
Haircare,Quality,positive,curls,0.018754007,284963,50
Haircare,Quality,positive,keep,0.018501424,284963,50
Haircare,Quality,positive,looks,0.017783269,284963,50
Haircare,Quality,positive,greasy,0.017622839,284963,50
Haircare,Quality,positive,shower,0.017322899,284963,50
Haircare,Quality,positive,her,0.017271201,284963,50
Haircare,Quality,positive,frizzy,0.017001851,284963,50
Haircare,Quality,positive,once,0.01614391,284963,50
Haircare,Quality,positive,bar,0.015707332,284963,50
Haircare,Quality,positive,few,0.015429723,284963,50
Haircare,Quality,positive,week,0.015416868,284963,50
Makeup,Packaging,negative,colors,0.12130703,13358,50
Makeup,Packaging,negative,lipstick,0.053265137,13358,50
Makeup,Packaging,negative,broken,0.04801937,13358,50
Makeup,Packaging,negative,dark,0.042475916,13358,50
Makeup,Packaging,negative,hard,0.039660392,13358,50
Makeup,Packaging,negative,little,0.038342123,13358,50
Makeup,Packaging,negative,wrong,0.036201481,13358,50
Makeup,Packaging,negative,lips,0.035873543,13358,50
Makeup,Packaging,negative,horrible,0.032897078,13358,50
Makeup,Packaging,negative,used,0.032550929,13358,50
Makeup,Packaging,negative,terrible,0.030596805,13358,50
Makeup,Packaging,negative,waste,0.029731244,13358,50
Makeup,Packaging,negative,look,0.028349054,13358,50
Makeup,Packaging,negative,looks,0.028009654,13358,50
Makeup,Packaging,negative,black,0.027752639,13358,50
Makeup,Packaging,negative,received,0.027182527,13358,50
Makeup,Packaging,negative,picture,0.026776201,13358,50
Makeup,Packaging,negative,awful,0.026230724,13358,50
Makeup,Packaging,negative,dried,0.02554014,13358,50
Makeup,Packaging,negative,pink,0.024994225,13358,50
Makeup,Packaging,negative,eye,0.024647305,13358,50
Makeup,Packaging,negative,lip,0.024496521,13358,50
Makeup,Packaging,negative,return,0.024355779,13358,50
Makeup,Packaging,negative,mascara,0.022032408,13358,50
Makeup,Packaging,negative,nothing,0.021895103,13358,50
Makeup,Packaging,negative,stay,0.021805109,13358,50
Makeup,Packaging,negative,different,0.021281395,13358,50
Makeup,Packaging,negative,pretty,0.019826949,13358,50
Makeup,Packaging,negative,tried,0.01981669,13358,50
Makeup,Packaging,negative,long,0.019566314,13358,50
Makeup,Packaging,negative,brown,0.019424117,13358,50
Makeup,Packaging,negative,eyeliner,0.01935728,13358,50
Makeup,Packaging,negative,disappointing,0.019135939,13358,50
Makeup,Packaging,negative,expected,0.019050712,13358,50
Makeup,Packaging,negative,last,0.0185109,13358,50
Makeup,Packaging,negative,base,0.018364414,13358,50
Makeup,Packaging,negative,brush,0.018296208,13358,50
Makeup,Packaging,negative,small,0.017853168,13358,50
Makeup,Packaging,negative,work,0.016914222,13358,50
Makeup,Packaging,negative,thought,0.016846908,13358,50
Makeup,Packaging,negative,darker,0.016618586,13358,50
Makeup,Packaging,negative,recommend,0.016603748,13358,50
Makeup,Packaging,negative,eyeshadow,0.016215329,13358,50
Makeup,Packaging,negative,wear,0.016087187,13358,50
Makeup,Packaging,negative,opened,0.016004559,13358,50
Makeup,Packaging,negative,lashes,0.015804816,13358,50
Makeup,Packaging,negative,tube,0.015528786,13358,50
Makeup,Packaging,negative,shadow,0.015471695,13358,50
Makeup,Packaging,negative,few,0.01500302,13358,50
Makeup,Packaging,negative,makeup,0.014888468,13358,50
Makeup,Packaging,positive,colors,0.160054331,145121,50
Makeup,Packaging,positive,beautiful,0.066553433,145121,50
Makeup,Packaging,positive,lipstick,0.061289196,145121,50
Makeup,Packaging,positive,perfect,0.047473335,145121,50
Makeup,Packaging,positive,pretty,0.042541318,145121,50
Makeup,Packaging,positive,easy,0.041611191,145121,50
Makeup,Packaging,positive,long,0.040012457,145121,50
Makeup,Packaging,positive,stays,0.035688945,145121,50
Makeup,Packaging,positive,price,0.033038841,145121,50
Makeup,Packaging,positive,lip,0.032992983,145121,50
Makeup,Packaging,positive,lips,0.03224928,145121,50
Makeup,Packaging,positive,look,0.031859236,145121,50
Makeup,Packaging,positive,eye,0.029148595,145121,50
Makeup,Packaging,positive,used,0.026784387,145121,50
Makeup,Packaging,positive,looks,0.026681041,145121,50
Makeup,Packaging,positive,palette,0.026561235,145121,50
Makeup,Packaging,positive,little,0.026468106,145121,50
Makeup,Packaging,positive,last,0.026440021,145121,50
Makeup,Packaging,positive,favorite,0.026238703,145121,50
Makeup,Packaging,positive,wear,0.025402438,145121,50
Makeup,Packaging,positive,light,0.025392176,145121,50
Makeup,Packaging,positive,lasts,0.02362277,145121,50
Makeup,Packaging,positive,makeup,0.022646865,145121,50
Makeup,Packaging,positive,eyeshadow,0.022294238,145121,50
Makeup,Packaging,positive,amazing,0.021888466,145121,50
Makeup,Packaging,positive,definitely,0.021569109,145121,50
Makeup,Packaging,positive,recommend,0.02139752,145121,50
Makeup,Packaging,positive,eyeliner,0.021293831,145121,50
Makeup,Packaging,positive,matte,0.021271863,145121,50
Makeup,Packaging,positive,pigmented,0.021047537,145121,50
Makeup,Packaging,positive,loved,0.020201681,145121,50
Makeup,Packaging,positive,easily,0.020184239,145121,50
Makeup,Packaging,positive,happy,0.019315358,145121,50
Makeup,Packaging,positive,stay,0.019165062,145121,50
Makeup,Packaging,positive,bright,0.019158032,145121,50
Makeup,Packaging,positive,shadow,0.0184639,145121,50
Makeup,Packaging,positive,mascara,0.018426499,145121,50
Makeup,Packaging,positive,lasting,0.018087907,145121,50
Makeup,Packaging,positive,dark,0.017982031,145121,50
Makeup,Packaging,positive,pink,0.017923225,145121,50
Makeup,Packaging,positive,better,0.017530706,145121,50
Makeup,Packaging,positive,natural,0.017288092,145121,50
Makeup,Packaging,positive,different,0.017210568,145121,50
Makeup,Packaging,positive,super,0.017166803,145121,50
Makeup,Packaging,positive,shade,0.016731103,145121,50
Makeup,Packaging,positive,brown,0.016214495,145121,50
Makeup,Packaging,positive,red,0.015372136,145121,50
Makeup,Packaging,positive,brush,0.014998313,145121,50
Makeup,Packaging,positive,work,0.014948901,145121,50
Makeup,Packaging,positive,lashes,0.014286809,145121,50
Makeup,Packing,negative,broken,0.132168219,2463,50
Makeup,Packing,negative,damaged,0.111109964,2463,50
Makeup,Packing,negative,used,0.079815043,2463,50
Makeup,Packing,negative,opened,0.066632283,2463,50
Makeup,Packing,negative,sealed,0.064035832,2463,50
Makeup,Packing,negative,received,0.0582621,2463,50
Makeup,Packing,negative,item,0.0556454,2463,50
Makeup,Packing,negative,mascara,0.053550124,2463,50
Makeup,Packing,negative,return,0.047875637,2463,50
Makeup,Packing,negative,lipstick,0.047740417,2463,50
Makeup,Packing,negative,dried,0.046836353,2463,50
Makeup,Packing,negative,package,0.041444909,2463,50
Makeup,Packing,negative,tube,0.034340227,2463,50
Makeup,Packing,negative,eye,0.032427279,2463,50
Makeup,Packing,negative,open,0.030224519,2463,50
Makeup,Packing,negative,completely,0.029309238,2463,50
Makeup,Packing,negative,eyeshadow,0.02829774,2463,50
Makeup,Packing,negative,packaging,0.028094457,2463,50
Makeup,Packing,negative,delivery,0.02774249,2463,50
Makeup,Packing,negative,waste,0.027504012,2463,50
Makeup,Packing,negative,empty,0.025644724,2463,50
Makeup,Packing,negative,plastic,0.024829439,2463,50
Makeup,Packing,negative,inside,0.024370369,2463,50
Makeup,Packing,negative,lashes,0.023798094,2463,50
Makeup,Packing,negative,looks,0.023475795,2463,50
Makeup,Packing,negative,tried,0.021784949,2463,50
Makeup,Packing,negative,makeup,0.021352818,2463,50
Makeup,Packing,negative,unsealed,0.021063262,2463,50
Makeup,Packing,negative,eyeliner,0.020817896,2463,50
Makeup,Packing,negative,away,0.020116876,2463,50
Makeup,Packing,negative,little,0.019934851,2463,50
Makeup,Packing,negative,wrapped,0.019926838,2463,50
Makeup,Packing,negative,disappointing,0.019910921,2463,50
Makeup,Packing,negative,missing,0.019611147,2463,50
Makeup,Packing,negative,shadow,0.019419784,2463,50
Makeup,Packing,negative,safety,0.018417235,2463,50
Makeup,Packing,negative,returned,0.018308234,2463,50
Makeup,Packing,negative,order,0.018101943,2463,50
Makeup,Packing,negative,wrap,0.018073356,2463,50
Makeup,Packing,negative,brush,0.018045126,2463,50
Makeup,Packing,negative,bubble,0.017743544,2463,50
Makeup,Packing,negative,purchase,0.01754033,2463,50
Makeup,Packing,negative,refund,0.017496337,2463,50
Makeup,Packing,negative,small,0.017336876,2463,50
Makeup,Packing,negative,items,0.017010155,2463,50
Makeup,Packing,negative,tape,0.016909638,2463,50
Makeup,Packing,negative,horrible,0.016841004,2463,50
Makeup,Packing,negative,unfortunately,0.016651342,2463,50
Makeup,Packing,negative,powder,0.016518513,2463,50
Makeup,Packing,negative,someone,0.01551895,2463,50
Makeup,Packing,positive,delivery,0.125200704,6675,50
Makeup,Packing,positive,mascara,0.079547801,6675,50
Makeup,Packing,positive,fast,0.071742978,6675,50
Makeup,Packing,positive,lashes,0.059371529,6675,50
Makeup,Packing,positive,damaged,0.056648403,6675,50
Makeup,Packing,positive,used,0.053432744,6675,50
Makeup,Packing,positive,sealed,0.049092189,6675,50
Makeup,Packing,positive,lipstick,0.043231688,6675,50
Makeup,Packing,positive,easy,0.042013281,6675,50
Makeup,Packing,positive,price,0.041140893,6675,50
Makeup,Packing,positive,eyeliner,0.0386737,6675,50
Makeup,Packing,positive,received,0.037476886,6675,50
Makeup,Packing,positive,quick,0.03562775,6675,50
Makeup,Packing,positive,perfect,0.035514477,6675,50
Makeup,Packing,positive,eye,0.035142982,6675,50
Makeup,Packing,positive,look,0.033426895,6675,50
Makeup,Packing,positive,packaging,0.033102753,6675,50
Makeup,Packing,positive,wrapped,0.032998459,6675,50
Makeup,Packing,positive,happy,0.031403476,6675,50
Makeup,Packing,positive,opened,0.030278918,6675,50
Makeup,Packing,positive,little,0.029903324,6675,50
Makeup,Packing,positive,makeup,0.029808066,6675,50
Makeup,Packing,positive,long,0.028822943,6675,50
Makeup,Packing,positive,item,0.028576778,6675,50
Makeup,Packing,positive,package,0.027470967,6675,50
Makeup,Packing,positive,better,0.027243506,6675,50
Makeup,Packing,positive,tried,0.027034767,6675,50
Makeup,Packing,positive,works,0.026672033,6675,50
Makeup,Packing,positive,super,0.026367362,6675,50
Makeup,Packing,positive,order,0.025459859,6675,50
Makeup,Packing,positive,recommend,0.025087751,6675,50
Makeup,Packing,positive,purchase,0.025026918,6675,50
Makeup,Packing,positive,amazing,0.024979409,6675,50
Makeup,Packing,positive,tube,0.023907822,6675,50
Makeup,Packing,positive,pretty,0.02375584,6675,50
Makeup,Packing,positive,definitely,0.02305239,6675,50
Makeup,Packing,positive,bubble,0.022891016,6675,50
Makeup,Packing,positive,liner,0.022581128,6675,50
Makeup,Packing,positive,beautiful,0.022473118,6675,50
Makeup,Packing,positive,brush,0.021947228,6675,50
Makeup,Packing,positive,palette,0.021776279,6675,50
Makeup,Packing,positive,looks,0.021704801,6675,50
Makeup,Packing,positive,eyeshadow,0.021537555,6675,50
Makeup,Packing,positive,wrap,0.021292442,6675,50
Makeup,Packing,positive,lash,0.020901345,6675,50
Makeup,Packing,positive,plastic,0.020033181,6675,50
Makeup,Packing,positive,work,0.0192452,6675,50
Makeup,Packing,positive,colors,0.019075942,6675,50
Makeup,Packing,positive,shadow,0.018581279,6675,50
Makeup,Packing,positive,eyelashes,0.018453604,6675,50
Makeup,Quality,negative,dry,0.120703881,20479,50
Makeup,Quality,negative,mascara,0.07515731,20479,50
Makeup,Quality,negative,quality,0.046653927,20479,50
Makeup,Quality,negative,lashes,0.045353597,20479,50
Makeup,Quality,negative,lips,0.041321953,20479,50
Makeup,Quality,negative,hard,0.041209971,20479,50
Makeup,Quality,negative,used,0.039547334,20479,50
Makeup,Quality,negative,poor,0.038191554,20479,50
Makeup,Quality,negative,eye,0.038097478,20479,50
Makeup,Quality,negative,eyeliner,0.037412863,20479,50
Makeup,Quality,negative,lipstick,0.03389818,20479,50
Makeup,Quality,negative,little,0.033172431,20479,50
Makeup,Quality,negative,waste,0.032586654,20479,50
Makeup,Quality,negative,look,0.029589027,20479,50
Makeup,Quality,negative,tried,0.028210839,20479,50
Makeup,Quality,negative,brush,0.028050624,20479,50
Makeup,Quality,negative,horrible,0.027705437,20479,50
Makeup,Quality,negative,terrible,0.026486412,20479,50
Makeup,Quality,negative,work,0.025549169,20479,50
Makeup,Quality,negative,colors,0.024988216,20479,50
Makeup,Quality,negative,dried,0.024042117,20479,50
Makeup,Quality,negative,clumpy,0.023405133,20479,50
Makeup,Quality,negative,recommend,0.023253815,20479,50
Makeup,Quality,negative,return,0.022348552,20479,50
Makeup,Quality,negative,worst,0.021889048,20479,50
Makeup,Quality,negative,long,0.021313376,20479,50
Makeup,Quality,negative,black,0.020974612,20479,50
Makeup,Quality,negative,awful,0.02094014,20479,50
Makeup,Quality,negative,badly,0.020651611,20479,50
Makeup,Quality,negative,liner,0.020490477,20479,50
Makeup,Quality,negative,old,0.020299587,20479,50
Makeup,Quality,negative,makeup,0.020094294,20479,50
Makeup,Quality,negative,reviews,0.020010536,20479,50
Makeup,Quality,negative,few,0.019716729,20479,50
Makeup,Quality,negative,tube,0.019693778,20479,50
Makeup,Quality,negative,smooth,0.019659114,20479,50
Makeup,Quality,negative,looks,0.01952458,20479,50
Makeup,Quality,negative,thick,0.018573509,20479,50
Makeup,Quality,negative,difficult,0.018566349,20479,50
Makeup,Quality,negative,received,0.018370066,20479,50
Makeup,Quality,negative,eyelashes,0.018319747,20479,50
Makeup,Quality,negative,last,0.018258517,20479,50
Makeup,Quality,negative,stay,0.01775318,20479,50
Makeup,Quality,negative,clumps,0.01677986,20479,50
Makeup,Quality,negative,away,0.01667372,20479,50
Makeup,Quality,negative,nothing,0.016127955,20479,50
Makeup,Quality,negative,purchase,0.015844006,20479,50
Makeup,Quality,negative,maybe,0.015211829,20479,50
Makeup,Quality,negative,waterproof,0.01505806,20479,50
Makeup,Quality,negative,line,0.014224331,20479,50
Makeup,Quality,positive,mascara,0.078042532,214506,50
Makeup,Quality,positive,smooth,0.070635122,214506,50
Makeup,Quality,positive,lashes,0.056678146,214506,50
Makeup,Quality,positive,colors,0.055381903,214506,50
Makeup,Quality,positive,easy,0.054182329,214506,50
Makeup,Quality,positive,price,0.051953981,214506,50
Makeup,Quality,positive,dry,0.050725988,214506,50
Makeup,Quality,positive,eyeliner,0.049728042,214506,50
Makeup,Quality,positive,lipstick,0.047137817,214506,50
Makeup,Quality,positive,look,0.045703603,214506,50
Makeup,Quality,positive,lips,0.042813295,214506,50
Makeup,Quality,positive,long,0.042532083,214506,50
Makeup,Quality,positive,eye,0.039734749,214506,50
Makeup,Quality,positive,used,0.037531318,214506,50
Makeup,Quality,positive,smoothly,0.036621134,214506,50
Makeup,Quality,positive,pretty,0.036180158,214506,50
Makeup,Quality,positive,stays,0.036004779,214506,50
Makeup,Quality,positive,looks,0.034154001,214506,50
Makeup,Quality,positive,little,0.033441091,214506,50
Makeup,Quality,positive,excellent,0.03327186,214506,50
Makeup,Quality,positive,makeup,0.031529306,214506,50
Makeup,Quality,positive,quality,0.031229833,214506,50
Makeup,Quality,positive,soft,0.030394912,214506,50
Makeup,Quality,positive,perfect,0.027751572,214506,50
Makeup,Quality,positive,liner,0.027648756,214506,50
Makeup,Quality,positive,works,0.027468745,214506,50
Makeup,Quality,positive,easily,0.027130547,214506,50
Makeup,Quality,positive,recommend,0.027110943,214506,50
Makeup,Quality,positive,brush,0.026914004,214506,50
Makeup,Quality,positive,lip,0.02673601,214506,50
Makeup,Quality,positive,definitely,0.02628326,214506,50
Makeup,Quality,positive,lasts,0.026193728,214506,50
Makeup,Quality,positive,tried,0.026066302,214506,50
Makeup,Quality,positive,last,0.02565259,214506,50
Makeup,Quality,positive,better,0.025604478,214506,50
Makeup,Quality,positive,beautiful,0.025039574,214506,50
Makeup,Quality,positive,wear,0.024496929,214506,50
Makeup,Quality,positive,super,0.022610467,214506,50
Makeup,Quality,positive,matte,0.022015516,214506,50
Makeup,Quality,positive,work,0.021581964,214506,50
Makeup,Quality,positive,smudge,0.0209749,214506,50
Makeup,Quality,positive,need,0.020043062,214506,50
Makeup,Quality,positive,black,0.018517439,214506,50
Makeup,Quality,positive,lot,0.018397831,214506,50
Makeup,Quality,positive,light,0.018313308,214506,50
Makeup,Quality,positive,natural,0.018206391,214506,50
Makeup,Quality,positive,most,0.0175225,214506,50
Makeup,Quality,positive,line,0.017072322,214506,50
Makeup,Quality,positive,want,0.0169885,214506,50
Makeup,Quality,positive,liquid,0.015704768,214506,50
Skincare,Packaging,negative,broken,0.083352947,18959,50
Skincare,Packaging,negative,leaked,0.055043565,18959,50
Skincare,Packaging,negative,soap,0.054367869,18959,50
Skincare,Packaging,negative,received,0.051085762,18959,50
Skincare,Packaging,negative,pump,0.050944752,18959,50
Skincare,Packaging,negative,used,0.049312733,18959,50
Skincare,Packaging,negative,smell,0.045906121,18959,50
Skincare,Packaging,negative,small,0.043561164,18959,50
Skincare,Packaging,negative,leaking,0.039343259,18959,50
Skincare,Packaging,negative,little,0.037069154,18959,50
Skincare,Packaging,negative,oil,0.036499294,18959,50
Skincare,Packaging,negative,return,0.031839437,18959,50
Skincare,Packaging,negative,opened,0.03133411,18959,50
Skincare,Packaging,negative,scent,0.031200709,18959,50
Skincare,Packaging,negative,package,0.028556796,18959,50
Skincare,Packaging,negative,empty,0.025946188,18959,50
Skincare,Packaging,negative,packaging,0.02562285,18959,50
Skincare,Packaging,negative,label,0.024820623,18959,50
Skincare,Packaging,negative,work,0.024500157,18959,50
Skincare,Packaging,negative,thick,0.023943492,18959,50
Skincare,Packaging,negative,item,0.023697061,18959,50
Skincare,Packaging,negative,open,0.023549157,18959,50
Skincare,Packaging,negative,price,0.023209559,18959,50
Skincare,Packaging,negative,hard,0.023139517,18959,50
Skincare,Packaging,negative,terrible,0.022347192,18959,50
Skincare,Packaging,negative,horrible,0.022208012,18959,50
Skincare,Packaging,negative,plastic,0.021996693,18959,50
Skincare,Packaging,negative,expensive,0.021438826,18959,50
Skincare,Packaging,negative,waste,0.02038838,18959,50
Skincare,Packaging,negative,inside,0.020246496,18959,50
Skincare,Packaging,negative,different,0.02015479,18959,50
Skincare,Packaging,negative,order,0.019617986,18959,50
Skincare,Packaging,negative,purchased,0.019581688,18959,50
Skincare,Packaging,negative,down,0.019275202,18959,50
Skincare,Packaging,negative,wash,0.01895885,18959,50
Skincare,Packaging,negative,mess,0.018730876,18959,50
Skincare,Packaging,negative,body,0.018432117,18959,50
Skincare,Packaging,negative,purchase,0.018007715,18959,50
Skincare,Packaging,negative,disappointing,0.017585992,18959,50
Skincare,Packaging,negative,bag,0.0171158,18959,50
Skincare,Packaging,negative,awful,0.017111249,18959,50
Skincare,Packaging,negative,should,0.017062914,18959,50
Skincare,Packaging,negative,nothing,0.016558495,18959,50
Skincare,Packaging,negative,fake,0.015790521,18959,50
Skincare,Packaging,negative,few,0.015499664,18959,50
Skincare,Packaging,negative,works,0.015342887,18959,50
Skincare,Packaging,negative,wrong,0.015267314,18959,50
Skincare,Packaging,negative,cream,0.015204362,18959,50
Skincare,Packaging,negative,serum,0.014936756,18959,50
Skincare,Packaging,negative,tried,0.014086332,18959,50
Skincare,Packaging,positive,scent,0.069041155,91558,50
Skincare,Packaging,positive,soap,0.062614661,91558,50
Skincare,Packaging,positive,smell,0.059737054,91558,50
Skincare,Packaging,positive,used,0.053310968,91558,50
Skincare,Packaging,positive,oil,0.047058677,91558,50
Skincare,Packaging,positive,pump,0.041072103,91558,50
Skincare,Packaging,positive,price,0.039600984,91558,50
Skincare,Packaging,positive,little,0.036451852,91558,50
Skincare,Packaging,positive,works,0.036194393,91558,50
Skincare,Packaging,positive,better,0.033350988,91558,50
Skincare,Packaging,positive,body,0.032714047,91558,50
Skincare,Packaging,positive,light,0.03051455,91558,50
Skincare,Packaging,positive,lip,0.030190879,91558,50
Skincare,Packaging,positive,moisturizing,0.029039094,91558,50
Skincare,Packaging,positive,wash,0.028994763,91558,50
Skincare,Packaging,positive,leaked,0.028886792,91558,50
Skincare,Packaging,positive,amazing,0.028381977,91558,50
Skincare,Packaging,positive,perfect,0.028336616,91558,50
Skincare,Packaging,positive,serum,0.027993919,91558,50
Skincare,Packaging,positive,long,0.02786918,91558,50
Skincare,Packaging,positive,top,0.027339179,91558,50
Skincare,Packaging,positive,received,0.026671396,91558,50
Skincare,Packaging,positive,lips,0.025480025,91558,50
Skincare,Packaging,positive,recommend,0.025239562,91558,50
Skincare,Packaging,positive,size,0.024848448,91558,50
Skincare,Packaging,positive,definitely,0.024751871,91558,50
Skincare,Packaging,positive,last,0.024650675,91558,50
Skincare,Packaging,positive,packaging,0.024514463,91558,50
Skincare,Packaging,positive,moisturizer,0.024460326,91558,50
Skincare,Packaging,positive,work,0.023277981,91558,50
Skincare,Packaging,positive,second,0.023174913,91558,50
Skincare,Packaging,positive,easy,0.022727046,91558,50
Skincare,Packaging,positive,order,0.022702314,91558,50
Skincare,Packaging,positive,happy,0.022622974,91558,50
Skincare,Packaging,positive,tried,0.02209991,91558,50
Skincare,Packaging,positive,look,0.021853004,91558,50
Skincare,Packaging,positive,different,0.021799584,91558,50
Skincare,Packaging,positive,pretty,0.021705962,91558,50
Skincare,Packaging,positive,purchase,0.021188852,91558,50
Skincare,Packaging,positive,purchased,0.02111918,91558,50
Skincare,Packaging,positive,cream,0.02086061,91558,50
Skincare,Packaging,positive,fragrance,0.020586218,91558,50
Skincare,Packaging,positive,need,0.020351653,91558,50
Skincare,Packaging,positive,small,0.020263761,91558,50
Skincare,Packaging,positive,keep,0.020178864,91558,50
Skincare,Packaging,positive,natural,0.019940838,91558,50
Skincare,Packaging,positive,hand,0.019778982,91558,50
Skincare,Packaging,positive,sensitive,0.019525406,91558,50
Skincare,Packaging,positive,lot,0.018716751,91558,50
Skincare,Packaging,positive,ingredients,0.016511578,91558,50
Skincare,Packing,negative,broken,0.105315843,6173,50
Skincare,Packing,negative,damaged,0.080931808,6173,50
Skincare,Packing,negative,opened,0.065925393,6173,50
Skincare,Packing,negative,used,0.061849762,6173,50
Skincare,Packing,negative,sealed,0.05911403,6173,50
Skincare,Packing,negative,received,0.055942693,6173,50
Skincare,Packing,negative,soap,0.055146314,6173,50
Skincare,Packing,negative,item,0.044102782,6173,50
Skincare,Packing,negative,return,0.040083657,6173,50
Skincare,Packing,negative,open,0.039382925,6173,50
Skincare,Packing,negative,package,0.038299517,6173,50
Skincare,Packing,negative,delivery,0.03745922,6173,50
Skincare,Packing,negative,smell,0.03579576,6173,50
Skincare,Packing,negative,inside,0.034030593,6173,50
Skincare,Packing,negative,plastic,0.031793508,6173,50
Skincare,Packing,negative,protection,0.030441802,6173,50
Skincare,Packing,negative,packaging,0.02804305,6173,50
Skincare,Packing,negative,cream,0.026661434,6173,50
Skincare,Packing,negative,pump,0.0255231,6173,50
Skincare,Packing,negative,container,0.025009151,6173,50
Skincare,Packing,negative,jar,0.024968571,6173,50
Skincare,Packing,negative,spilled,0.024639789,6173,50
Skincare,Packing,negative,wrapped,0.024371368,6173,50
Skincare,Packing,negative,little,0.023698807,6173,50
Skincare,Packing,negative,missing,0.023634974,6173,50
Skincare,Packing,negative,tape,0.023214828,6173,50
Skincare,Packing,negative,boxes,0.023065024,6173,50
Skincare,Packing,negative,safety,0.022815695,6173,50
Skincare,Packing,negative,horrible,0.022322106,6173,50
Skincare,Packing,negative,order,0.022022646,6173,50
Skincare,Packing,negative,unsealed,0.021803083,6173,50
Skincare,Packing,negative,empty,0.020704746,6173,50
Skincare,Packing,negative,looks,0.020001834,6173,50
Skincare,Packing,negative,disappointing,0.019990558,6173,50
Skincare,Packing,negative,scent,0.019629233,6173,50
Skincare,Packing,negative,small,0.019606889,6173,50
Skincare,Packing,negative,bag,0.019266918,6173,50
Skincare,Packing,negative,waste,0.019179216,6173,50
Skincare,Packing,negative,oil,0.018200992,6173,50
Skincare,Packing,negative,should,0.017630862,6173,50
